recorded_at,zone_id,location,hour,day_of_week,is_weekend,weather_code,weather_label,temperature_c,humidity_pct,area_m2,exits_count,event_flag,event_intensity,prev_density,current_density,predicted_density_30m,duration_min,movement_speed_mps,occupancy_ratio,camera_count,noise_db,risk_label,anomaly_label,anomaly_reason,sensor_value,rolling_mean_1h,z_score
2025-06-17T17:15:00,3,zone3,17,1,0,0,clear,30.35,53.86,430,2,0,0.009,142.14,148.86,157.6,38.39,1.107,0.3462,3,67.73,Aman,0,normal,128.41,135.68,0.404
2025-06-17T17:30:00,5,zone5,17,1,0,0,clear,27.84,70.13,360,2,0,0.172,87.36,101.48,100.76,76.88,1.076,0.2819,3,62.3,Aman,0,normal,72.81,79.1,0.349
2025-06-17T17:45:00,2,zone2,17,1,0,0,clear,33.9,59.8,680,4,0,0.092,149.49,156.92,204.68,65.98,1.235,0.2308,7,85.42,Aman,0,normal,174.2,145.01,1.621
2025-06-17T18:00:00,2,zone2,18,1,0,0,clear,31.59,65.6,680,4,0,0.168,121.28,125.61,152.33,48.47,1.23,0.1847,2,71.99,Aman,0,normal,125.7,105.82,1.105
2025-06-17T18:15:00,1,zone1,18,1,0,0,clear,31.79,66.96,520,3,1,0.971,260.58,332.35,440.16,127.24,0.567,0.6391,7,100.4,Bahaya,0,normal,365.29,279.51,2.558
2025-06-17T18:30:00,3,zone3,18,1,0,0,clear,30.39,67.41,430,2,1,0.777,174.91,196.61,285.08,143.3,0.914,0.4572,5,84.23,Bahaya,0,normal,196.78,154.56,2.276
2025-06-17T18:45:00,3,zone3,18,1,0,2,rain,26.78,72.22,430,2,0,0.134,193.07,167.56,254.82,113.58,0.748,0.3897,6,68.11,Waspada,0,normal,186.87,204.02,0.701
2025-06-17T19:00:00,1,zone1,19,1,0,2,rain,27.86,80.86,520,3,0,0.144,114.13,103.77,151.76,60.97,1.427,0.1996,2,66.34,Aman,0,normal,85.47,123.44,2.109
2025-06-17T19:15:00,4,zone4,19,1,0,0,clear,28.25,59.68,810,5,0,0.157,62.05,66.59,90.42,70.37,1.209,0.0822,4,62.79,Aman,0,normal,66.48,63.89,0.144
2025-06-17T19:30:00,4,zone4,19,1,0,2,rain,26.76,92.79,810,5,0,0.123,37.12,46.35,26.75,53.87,1.13,0.0572,2,62.27,Aman,0,normal,51.36,35.95,0.856
2025-06-17T19:45:00,2,zone2,19,1,0,0,clear,35.26,79.45,680,4,0,0.09,160.34,162.46,193.39,76.26,0.701,0.2389,7,66.07,Aman,0,normal,159.31,178.2,0.884
2025-06-17T20:00:00,5,zone5,20,1,0,1,cloudy,27.21,74.54,360,2,1,0.9,89.57,155.18,262.11,139.63,0.245,0.4311,5,95.58,Bahaya,1,density_spike,31.74,80.77,5.315
2025-06-17T20:15:00,5,zone5,20,1,0,0,clear,27.15,65.72,360,2,0,0.156,109.36,106.84,117.49,55.94,0.611,0.2968,5,93.5,Aman,1,density_spike,179.17,109.21,4.971
2025-06-17T20:30:00,5,zone5,20,1,0,1,cloudy,28.03,73.82,360,2,0,0.067,81.85,89.62,88.81,48.75,1.168,0.249,5,70.06,Aman,0,normal,59.6,79.64,1.113
2025-06-17T20:45:00,1,zone1,20,1,0,2,rain,25.79,87.07,520,3,0,0.088,150.67,123.83,159.88,85.8,1.162,0.2381,8,73.33,Aman,0,normal,123.55,158.98,1.857
2025-06-17T21:00:00,4,zone4,21,1,0,0,clear,29.28,64.36,810,5,0,0.003,76.35,104.26,112.5,63.16,1.178,0.1287,5,59.02,Aman,0,normal,100.41,70.46,1.664
2025-06-17T21:15:00,5,zone5,21,1,0,0,clear,33.2,76.28,360,2,0,0.029,82.16,68.55,101.63,47.04,1.079,0.1904,2,70.67,Aman,0,normal,82.63,88.13,0.306
2025-06-17T21:30:00,1,zone1,21,1,0,1,cloudy,26.93,78.62,520,3,0,0.053,128.03,121.38,172.48,61.79,1.392,0.2334,6,62.97,Aman,0,normal,99.89,125.36,1.415
2025-06-17T21:45:00,1,zone1,21,1,0,0,clear,32.5,69.72,520,3,1,0.889,265.68,328.01,450.75,156.88,0.781,0.6308,6,93.95,Bahaya,0,normal,341.61,293.2,1.376
2025-06-17T22:00:00,4,zone4,22,1,0,1,cloudy,27.82,68.74,810,5,0,0.019,58.1,39.95,32.85,57.42,1.212,0.0493,6,65.1,Aman,0,normal,25.37,51.47,1.45
2025-06-17T22:15:00,2,zone2,22,1,0,0,clear,28.25,76.49,680,4,0,0.073,119.24,127.81,130.87,66.27,1.546,0.188,2,56.75,Aman,0,normal,138.86,132.11,0.375
2025-06-17T22:30:00,1,zone1,22,1,0,1,cloudy,28.97,81.36,520,3,0,0.133,204.42,217.73,191.45,52.39,0.57,0.4187,4,74.52,Aman,0,normal,208.68,178.11,1.431
2025-06-17T22:45:00,5,zone5,22,1,0,0,clear,32.15,69.19,360,2,0,0.053,84.39,84.99,80.38,22.24,0.956,0.2361,5,63.9,Aman,0,normal,95.61,84.68,0.607
2025-06-17T23:00:00,3,zone3,23,1,0,0,clear,33.4,70.96,430,2,0,0.026,101.33,126.03,122.24,77.04,0.799,0.2931,3,64.86,Aman,0,normal,116.9,89.17,1.54
2025-06-17T23:15:00,1,zone1,23,1,0,2,rain,27.67,69.13,520,3,1,0.534,174.62,171.66,165.96,135.59,0.872,0.3301,6,74.75,Waspada,0,normal,181.79,151.29,1.68
2025-06-17T23:30:00,1,zone1,23,1,0,2,rain,25.48,79.02,520,3,0,0.134,155.98,117.49,94.63,44.33,1.196,0.2259,7,66.67,Aman,0,normal,93.23,146.46,2.957
2025-06-17T23:45:00,2,zone2,23,1,0,0,clear,34.09,66.96,680,4,0,0.04,126.83,154.81,170.31,50.32,1.066,0.2277,8,68.28,Aman,0,normal,156.42,141.5,0.829
2025-06-18T00:00:00,2,zone2,0,2,0,0,clear,31.03,96.2,680,4,0,0.08,122.09,127.91,146.49,63.9,1.402,0.1881,8,74.79,Aman,0,normal,150.5,117.26,1.846
2025-06-18T00:15:00,5,zone5,0,2,0,0,clear,32.23,72.84,360,2,1,0.508,102.29,113.87,173.94,96.13,1.21,0.3163,8,87.0,Waspada,0,normal,110.12,108.99,0.063
2025-06-18T00:30:00,3,zone3,0,2,0,0,clear,32.01,67.07,430,2,0,0.179,79.97,117.76,80.9,36.98,0.807,0.2739,3,74.07,Aman,0,normal,116.79,73.53,2.403
2025-06-18T00:45:00,2,zone2,0,2,0,2,rain,27.49,83.93,680,4,0,0.054,8,4,16.68,14.24,1.391,0.0059,4,64.14,Aman,0,normal,-0.6,8,0.478
2025-06-18T01:00:00,2,zone2,1,2,0,0,clear,32.48,61.95,680,4,0,0.015,56.26,41.76,30.55,74.44,1.268,0.0614,2,68.26,Aman,0,normal,-1.65,49.28,2.829
2025-06-18T01:15:00,5,zone5,1,2,0,0,clear,34.47,67.88,360,2,0,0.139,91.58,111.04,88.57,41.87,1.002,0.3085,5,68.4,Aman,0,normal,116.1,102.28,0.768
2025-06-18T01:30:00,4,zone4,1,2,0,1,cloudy,27.43,81.23,810,5,1,0.489,143.09,158.5,168.71,89.22,1.291,0.1957,8,94.54,Aman,0,normal,149.43,124.43,1.389
2025-06-18T01:45:00,4,zone4,1,2,0,0,clear,29.43,85.53,810,5,0,0.076,68.94,98.51,105.36,59.98,1.219,0.1216,4,69.13,Aman,0,normal,82.59,69.9,0.705
2025-06-18T02:00:00,2,zone2,2,2,0,0,clear,33.64,55.02,680,4,0,0.093,87.55,42.32,63.89,43.69,1.325,0.0622,2,67.93,Aman,1,density_spike,39.72,93.93,3.011
2025-06-18T02:15:00,1,zone1,2,2,0,0,clear,34.19,64.07,520,3,0,0.105,91.44,63.54,24.86,58.97,1.34,0.1222,2,63.8,Aman,0,normal,46.76,81.11,1.908
2025-06-18T02:30:00,5,zone5,2,2,0,2,rain,23.17,75.3,360,2,0,0.125,8,4,37.8,83.24,1.329,0.0111,8,72.84,Aman,0,normal,17.94,8.66,0.515
2025-06-18T02:45:00,4,zone4,2,2,0,1,cloudy,30.5,57.59,810,5,0,0.082,66.18,46.27,4,64.84,0.487,0.0571,3,74.04,Aman,1,density_spike,11.83,64.49,4.232
2025-06-18T03:00:00,2,zone2,3,2,0,2,rain,25.67,81.01,680,4,0,0.023,94.23,84.58,114.55,53.85,0.943,0.1244,4,60.0,Aman,0,normal,94.54,90.86,0.204
2025-06-18T03:15:00,1,zone1,3,2,0,0,clear,31.0,71.26,520,3,0,0.176,96.79,107.97,114.93,83.81,0.935,0.2076,3,64.66,Aman,0,normal,57.16,101.47,2.462
2025-06-18T03:30:00,4,zone4,3,2,0,2,rain,26.3,92.85,810,5,0,0.027,12.32,4,9.67,42.34,1.405,0.0049,2,65.05,Aman,0,normal,6.64,13.11,0.359
2025-06-18T03:45:00,1,zone1,3,2,0,0,clear,30.94,55.77,520,3,0,0.013,107.55,98.34,88.1,49.48,0.508,0.1891,8,104.38,Aman,1,density_spike,284.47,116.41,5.394
2025-06-18T04:00:00,2,zone2,4,2,0,0,clear,28.02,61.76,680,4,0,0.175,75.58,66.27,56.14,27.15,1.116,0.0975,5,69.56,Aman,0,normal,79.57,83.32,0.208
2025-06-18T04:15:00,1,zone1,4,2,0,0,clear,30.85,63.99,520,3,0,0.176,153.7,167.77,235.85,99.66,0.695,0.3226,4,83.23,Waspada,0,normal,210.9,163.04,2.446
2025-06-18T04:30:00,2,zone2,4,2,0,2,rain,28.71,81.32,680,4,1,0.567,95.5,99.25,120.86,122.93,1.371,0.146,7,79.66,Waspada,0,normal,98.55,86.84,0.651
2025-06-18T04:45:00,5,zone5,4,2,0,0,clear,31.07,72.71,360,2,0,0.057,84.26,72.6,61.08,37.48,1.129,0.2017,8,65.69,Aman,0,normal,69.28,84.98,0.872
2025-06-18T05:00:00,2,zone2,5,2,0,3,storm,30.07,81.98,680,4,0,0.162,123.33,86.44,107.57,25.7,1.323,0.1271,3,70.22,Aman,1,density_spike,52.98,133.19,4.456
2025-06-18T05:15:00,2,zone2,5,2,0,0,clear,28.19,57.06,680,4,0,0.075,88.48,86.82,111.61,55.64,1.016,0.1277,7,66.36,Aman,0,normal,66.68,78.69,0.667
2025-06-18T05:30:00,1,zone1,5,2,0,0,clear,31.0,63.97,520,3,0,0.04,137.14,164.44,141.75,58.11,0.958,0.3162,4,73.73,Aman,0,normal,165.72,142.0,1.318
2025-06-18T05:45:00,4,zone4,5,2,0,1,cloudy,33.06,75.28,810,5,0,0.087,73.43,62.0,56.1,48.09,1.251,0.0765,3,81.1,Aman,0,normal,48.72,72.09,1.298
2025-06-18T06:00:00,2,zone2,6,2,0,2,rain,27.54,75.16,680,4,0,0.071,116.36,115.97,107.67,78.95,1.369,0.1705,4,60.91,Aman,0,normal,102.59,128.86,1.459
2025-06-18T06:15:00,5,zone5,6,2,0,0,clear,30.92,75.76,360,2,0,0.176,87.94,93.59,117.26,41.35,0.949,0.26,3,70.02,Aman,0,normal,86.83,86.6,0.013
2025-06-18T06:30:00,4,zone4,6,2,0,3,storm,26.07,94.29,810,5,0,0.039,80.17,69.44,91.41,44.17,0.592,0.0857,4,78.84,Aman,1,density_spike,16.98,86.67,4.221
2025-06-18T06:45:00,5,zone5,6,2,0,1,cloudy,32.03,63.21,360,2,0,0.03,81.24,67.94,58.13,5,1.202,0.1887,8,73.5,Aman,0,normal,73.19,85.0,0.656
2025-06-18T07:00:00,1,zone1,7,2,0,0,clear,31.05,65.38,520,3,0,0.129,169.52,163.68,156.43,77.77,1.014,0.3148,6,71.02,Aman,0,normal,149.72,158.78,0.476
2025-06-18T07:15:00,4,zone4,7,2,0,1,cloudy,28.93,66.58,810,5,0,0.11,88.78,106.81,89.45,55.47,1.234,0.1319,7,75.92,Aman,0,normal,123.04,76.77,2.57
2025-06-18T07:30:00,1,zone1,7,2,0,0,clear,30.64,75.75,520,3,0,0.055,158.48,171.78,156.25,67.08,1.013,0.3303,5,69.62,Aman,0,normal,166.97,141.61,1.409
2025-06-18T07:45:00,2,zone2,7,2,0,0,clear,31.33,70.79,680,4,0,0.121,149.48,176.39,155.06,75.54,1.238,0.2594,8,62.59,Aman,0,normal,186.27,161.57,1.274
2025-06-18T08:00:00,5,zone5,8,2,0,0,clear,31.65,67.13,360,2,0,0.071,115.04,93.4,63.15,32.93,0.785,0.2594,2,80.53,Aman,0,normal,90.82,106.53,0.873
2025-06-18T08:15:00,4,zone4,8,2,0,0,clear,34.14,74.59,810,5,0,0.104,125.51,126.97,111.72,65.88,0.964,0.1568,2,73.24,Aman,0,normal,137.89,112.6,1.405
2025-06-18T08:30:00,2,zone2,8,2,0,0,clear,32.71,55.82,680,4,0,0.053,190.97,195.94,160.32,26.5,0.831,0.2882,7,73.53,Aman,0,normal,221.96,202.6,0.796
2025-06-18T08:45:00,3,zone3,8,2,0,0,clear,34.45,65.85,430,2,0,0.029,152.85,196.67,184.12,47.15,1.205,0.4574,3,67.24,Waspada,0,normal,186.19,168.06,0.899
2025-06-18T09:00:00,3,zone3,9,2,0,0,clear,32.43,69.87,430,2,0,0.169,101.31,91.46,106.64,66.69,1.207,0.2127,3,65.47,Aman,0,normal,102.23,105.2,0.165
2025-06-18T09:15:00,5,zone5,9,2,0,0,clear,31.96,57.65,360,2,0,0.04,55.58,54.43,82.02,51.39,1.127,0.1512,4,66.9,Aman,0,normal,52.27,58.77,0.361
2025-06-18T09:30:00,5,zone5,9,2,0,0,clear,30.43,68.34,360,2,0,0.153,105.5,109.65,128.47,64.05,1.172,0.3046,7,62.26,Aman,0,normal,113.84,100.73,0.729
2025-06-18T09:45:00,3,zone3,9,2,0,1,cloudy,29.7,68.56,430,2,0,0.08,103.56,107.85,106.95,44.25,0.771,0.2508,6,66.17,Aman,0,normal,76.89,101.65,1.376
2025-06-18T10:00:00,4,zone4,10,2,0,2,rain,29.71,82.92,810,5,0,0.156,86.74,79.65,44.94,45.5,1.031,0.0983,5,67.72,Aman,0,normal,99.76,91.66,0.45
2025-06-18T10:15:00,2,zone2,10,2,0,0,clear,27.37,72.46,680,4,0,0.068,102.56,108.39,100.46,66.75,1.067,0.1594,5,72.3,Aman,0,normal,124.87,103.61,1.181
2025-06-18T10:30:00,5,zone5,10,2,0,1,cloudy,26.41,57.54,360,2,1,0.994,104.7,170.69,230.26,160.47,1.014,0.4741,7,93.18,Bahaya,1,density_spike,176.96,113.07,3.55
2025-06-18T10:45:00,3,zone3,10,2,0,1,cloudy,26.99,59.17,430,2,0,0.164,126.32,132.85,161.59,45.97,1.033,0.309,6,74.81,Aman,0,normal,147.21,129.75,0.97
2025-06-18T11:00:00,5,zone5,11,2,0,0,clear,34.78,67.72,360,2,0,0.019,81.98,96.47,74.89,42.28,1.058,0.268,6,67.66,Aman,0,normal,74.06,75.56,0.084
2025-06-18T11:15:00,3,zone3,11,2,0,1,cloudy,26.18,77.14,430,2,0,0.123,87.02,86.09,127.08,53.31,1.442,0.2002,2,73.79,Aman,0,normal,58.46,77.9,1.08
2025-06-18T11:30:00,3,zone3,11,2,0,0,clear,29.19,61.45,430,2,0,0.138,131.83,141.14,104.87,93.54,0.984,0.3282,6,65.07,Waspada,0,normal,94.08,144.94,2.825
2025-06-18T11:45:00,5,zone5,11,2,0,1,cloudy,29.81,85.77,360,2,0,0.109,75.9,91.26,89.39,70.57,0.9,0.2535,8,65.17,Aman,0,normal,115.93,81.01,1.94
2025-06-18T12:00:00,4,zone4,12,2,0,0,clear,32.26,63.53,810,5,0,0.039,156.34,167.43,160.38,54.54,0.828,0.2067,8,61.14,Aman,0,normal,203.02,173.36,1.426
2025-06-18T12:15:00,2,zone2,12,2,0,0,clear,30.49,60.16,680,4,1,0.795,210.24,248.48,277.77,147.61,1.065,0.3654,7,98.82,Waspada,0,normal,252.0,203.15,2.004
2025-06-18T12:30:00,3,zone3,12,2,0,0,clear,27.11,69.97,430,2,0,0.123,114.47,130.17,143.18,64.13,1.158,0.3027,4,76.6,Aman,0,normal,122.05,107.77,0.793
2025-06-18T12:45:00,5,zone5,12,2,0,0,clear,31.56,60.09,360,2,0,0.124,58.51,80.44,80.95,51.66,1.087,0.2234,5,73.79,Aman,0,normal,83.39,55.75,1.536
2025-06-18T13:00:00,4,zone4,13,2,0,3,storm,30.86,83.9,810,5,1,0.99,51.0,104.05,173.9,151.97,0.99,0.1285,8,91.01,Waspada,0,normal,78.89,50.09,1.6
2025-06-18T13:15:00,5,zone5,13,2,0,0,clear,34.84,69.42,360,2,0,0.017,113.34,85.59,87.88,56.83,0.73,0.2377,4,69.99,Aman,0,normal,92.23,123.09,1.714
2025-06-18T13:30:00,5,zone5,13,2,0,1,cloudy,29.25,65.52,360,2,0,0.114,69.16,86.13,83.57,45.6,1.205,0.2392,4,82.09,Aman,1,density_spike,133.77,69.92,3.547
2025-06-18T13:45:00,3,zone3,13,2,0,0,clear,26.27,68.17,430,2,0,0.088,133.68,144.84,126.69,65.99,0.865,0.3368,3,73.42,Aman,1,density_spike,173.27,117.11,3.12
2025-06-18T14:00:00,4,zone4,14,2,0,0,clear,35.74,86.27,810,5,0,0.125,72.76,91.78,74.3,31.87,1.443,0.1133,6,69.69,Aman,0,normal,110.82,66.05,2.487
2025-06-18T14:15:00,1,zone1,14,2,0,0,clear,30.36,62.57,520,3,0,0.109,169.53,195.74,185.09,75.94,0.959,0.3764,4,78.38,Aman,0,normal,204.38,155.0,2.655
2025-06-18T14:30:00,1,zone1,14,2,0,0,clear,34.64,57.34,520,3,0,0.161,125.42,156.26,145.79,66.92,1.066,0.3005,3,66.67,Aman,0,normal,155.6,135.22,1.132
2025-06-18T14:45:00,5,zone5,14,2,0,0,clear,31.95,70.19,360,2,1,0.635,72.53,126.54,163.0,81.0,1.159,0.3515,6,82.89,Waspada,1,density_spike,147.62,76.49,3.951
2025-06-18T15:00:00,1,zone1,15,2,0,0,clear,32.92,73.37,520,3,0,0.058,120.73,120.48,132.1,76.52,1.203,0.2317,3,75.46,Aman,0,normal,120.41,129.9,0.528
2025-06-18T15:15:00,2,zone2,15,2,0,0,clear,33.05,60.68,680,4,0,0.01,114.1,98.6,106.23,33.98,1.135,0.145,7,73.71,Aman,0,normal,100.62,122.41,1.21
2025-06-18T15:30:00,4,zone4,15,2,0,2,rain,30.37,80.96,810,5,0,0.079,75.84,96.48,86.03,70.48,1.198,0.1191,7,74.18,Aman,0,normal,95.09,83.09,0.667
2025-06-18T15:45:00,5,zone5,15,2,0,0,clear,26.34,54.69,360,2,0,0.084,115.41,139.44,145.79,77.05,1.147,0.3873,6,73.43,Waspada,0,normal,152.77,111.22,2.309
2025-06-18T16:00:00,5,zone5,16,2,0,0,clear,31.05,69.09,360,2,0,0.026,71.33,45.45,45.66,31.65,1.145,0.1262,3,64.32,Aman,0,normal,30.2,70.91,2.262
2025-06-18T16:15:00,4,zone4,16,2,0,0,clear,28.97,63.43,810,5,1,0.561,135.67,192.7,211.04,105.74,1.244,0.2379,8,85.38,Waspada,1,density_spike,201.05,135.15,3.661
2025-06-18T16:30:00,2,zone2,16,2,0,1,cloudy,29.47,56.54,680,4,0,0.024,123.77,133.8,126.32,48.25,1.07,0.1968,6,56.87,Aman,0,normal,133.52,124.35,0.51
2025-06-18T16:45:00,1,zone1,16,2,0,0,clear,28.71,56.66,520,3,0,0.14,172.51,143.97,149.88,63.87,1.098,0.2769,5,80.98,Aman,0,normal,155.99,150.97,0.277
2025-06-18T17:00:00,4,zone4,17,2,0,3,storm,23.73,98,810,5,0,0.132,55.44,40.68,64.74,45.31,0.533,0.0502,2,89.44,Aman,1,density_spike,16.61,55.9,4.639
2025-06-18T17:15:00,2,zone2,17,2,0,0,clear,30.54,65.61,680,4,1,0.641,165.13,182.98,216.2,131.0,0.987,0.2691,7,90.3,Waspada,0,normal,185.11,168.63,0.814
2025-06-18T17:30:00,3,zone3,17,2,0,2,rain,30.62,70.01,430,2,0,0.085,74.04,38.67,53.87,37.88,1.211,0.0899,4,61.35,Aman,0,normal,25.63,72.36,2.596
2025-06-18T17:45:00,2,zone2,17,2,0,0,clear,28.77,77.35,680,4,0,0.111,196.88,199.36,186.45,67.12,1.203,0.2932,2,68.38,Aman,0,normal,201.32,209.92,0.342
2025-06-18T18:00:00,3,zone3,18,2,0,0,clear,32.85,54.47,430,2,0,0.034,129.94,108.0,132.2,72.58,0.791,0.2512,7,63.09,Aman,0,normal,101.18,132.29,1.729
2025-06-18T18:15:00,4,zone4,18,2,0,1,cloudy,30.1,64.77,810,5,1,0.742,145.41,191.8,229.17,106.33,1.118,0.2368,2,78.69,Waspada,0,normal,179.25,144.3,1.942
2025-06-18T18:30:00,5,zone5,18,2,0,1,cloudy,30.65,84.93,360,2,0,0.038,72.47,81.66,97.13,56.04,0.991,0.2268,4,68.95,Aman,0,normal,85.4,72.83,0.698
2025-06-18T18:45:00,3,zone3,18,2,0,0,clear,32.49,51.89,430,2,0,0.106,147.55,175.5,234.45,93.79,1.034,0.4081,4,75.66,Waspada,0,normal,172.1,152.88,1.048
2025-06-18T19:00:00,5,zone5,19,2,0,0,clear,31.0,60.07,360,2,0,0.058,110.19,125.85,161.73,41.06,0.859,0.3496,8,61.38,Aman,0,normal,118.86,100.45,1.022
2025-06-18T19:15:00,1,zone1,19,2,0,2,rain,26.3,87.19,520,3,0,0.155,235.89,201.93,292.11,33.39,0.997,0.3883,2,68.63,Aman,0,normal,198.65,238.1,1.381
2025-06-18T19:30:00,4,zone4,19,2,0,2,rain,24.4,79.72,810,5,0,0.018,156.0,132.3,165.03,35.28,1.014,0.1633,6,71.38,Aman,0,normal,138.85,134.36,0.249
2025-06-18T19:45:00,1,zone1,19,2,0,0,clear,28.03,67.06,520,3,0,0.045,211.54,217.82,246.77,65.92,1.036,0.4189,3,72.0,Aman,0,normal,201.54,189.85,0.513
2025-06-18T20:00:00,2,zone2,20,2,0,0,clear,30.12,65.08,680,4,0,0.151,117.43,127.44,95.02,82.36,0.682,0.1874,4,74.74,Aman,0,normal,112.28,108.87,0.189
2025-06-18T20:15:00,3,zone3,20,2,0,0,clear,28.78,48,430,2,0,0.167,142.98,205.54,226.32,95.27,0.864,0.478,2,64.92,Waspada,1,density_spike,217.18,135.34,4.547
2025-06-18T20:30:00,5,zone5,20,2,0,0,clear,28.34,54.56,360,2,0,0.045,146.7,171.97,219.39,42.87,0.932,0.4777,3,75.7,Aman,1,density_spike,201.1,139.49,3.423
2025-06-18T20:45:00,4,zone4,20,2,0,0,clear,29.81,60.96,810,5,0,0.127,168.87,180.17,264.2,102.22,0.997,0.2224,2,69.44,Aman,0,normal,184.88,159.11,1.35
2025-06-18T21:00:00,4,zone4,21,2,0,0,clear,35.46,63.23,810,5,0,0.081,117.75,129.34,184.8,21.02,1.285,0.1597,7,54.89,Aman,0,normal,105.79,103.33,0.137
2025-06-18T21:15:00,4,zone4,21,2,0,2,rain,22.75,81.82,810,5,0,0.034,116.46,104.14,114.36,72.79,0.431,0.1286,2,88.79,Aman,1,density_spike,168.61,123.11,4.39
2025-06-18T21:30:00,3,zone3,21,2,0,1,cloudy,28.59,64.77,430,2,0,0.092,105.84,116.0,146.22,53.27,1.141,0.2698,8,66.97,Aman,0,normal,126.34,100.34,1.445
2025-06-18T21:45:00,5,zone5,21,2,0,0,clear,31.1,62.04,360,2,0,0.164,109.14,134.34,162.59,44.37,0.812,0.3732,6,68.59,Aman,0,normal,134.24,113.52,1.151
2025-06-18T22:00:00,3,zone3,22,2,0,0,clear,29.22,70.55,430,2,1,0.535,106.5,113.78,153.06,123.13,0.68,0.2646,2,69.25,Waspada,0,normal,112.66,96.23,0.913
2025-06-18T22:15:00,4,zone4,22,2,0,2,rain,30.91,76.76,810,5,0,0.176,17.81,4,28.59,37.42,1.268,0.0049,5,68.6,Aman,0,normal,-8.01,15.98,1.333
2025-06-18T22:30:00,4,zone4,22,2,0,3,storm,24.47,78.13,810,5,0,0.027,100.78,65.43,66.74,61.92,1.626,0.0808,2,70.48,Aman,0,normal,70.19,92.63,1.247
2025-06-18T22:45:00,3,zone3,22,2,0,0,clear,30.85,64.87,430,2,0,0.077,161.87,146.4,111.1,73.34,0.83,0.3405,7,69.66,Aman,0,normal,159.54,161.55,0.104
2025-06-18T23:00:00,4,zone4,23,2,0,0,clear,29.8,65.18,810,5,0,0.14,57.94,42.39,57.67,70.52,1.381,0.0523,2,71.02,Aman,0,normal,46.61,53.67,0.392
2025-06-18T23:15:00,3,zone3,23,2,0,0,clear,29.82,61.63,430,2,0,0.109,23.58,10.76,4,60.33,0.866,0.025,5,72.12,Aman,0,normal,23.9,23.7,0.011
2025-06-18T23:30:00,1,zone1,23,2,0,0,clear,26.25,61.79,520,3,0,0.115,123.77,147.08,149.77,83.09,1.14,0.2829,5,66.74,Aman,0,normal,103.75,137.51,1.875
2025-06-18T23:45:00,4,zone4,23,2,0,0,clear,29.39,74.17,810,5,0,0.034,86.78,116.09,68.99,65.86,1.324,0.1433,4,65.93,Aman,0,normal,111.81,89.5,1.239
2025-06-19T00:00:00,2,zone2,0,3,0,0,clear,31.49,60.35,680,4,0,0.169,46.99,39.78,68.73,53.66,1.387,0.0585,7,66.62,Aman,0,normal,60.66,41.13,1.085
2025-06-19T00:15:00,2,zone2,0,3,0,1,cloudy,29.24,82.41,680,4,1,0.515,147.78,166.97,188.35,106.06,0.96,0.2455,3,74.54,Waspada,0,normal,155.19,161.2,0.311
2025-06-19T00:30:00,1,zone1,0,3,0,0,clear,31.28,61.82,520,3,0,0.17,127.48,158.88,169.18,61.62,1.01,0.3055,7,65.62,Aman,0,normal,93.96,126.59,1.813
2025-06-19T00:45:00,3,zone3,0,3,0,1,cloudy,27.48,82.66,430,2,0,0.066,103.32,65.4,44.46,38.81,1.301,0.1521,6,68.62,Aman,0,normal,64.76,98.06,1.85
2025-06-19T01:00:00,2,zone2,1,3,0,1,cloudy,24.87,75.19,680,4,0,0.101,67.57,70.96,44.58,83.92,1.375,0.1044,6,72.92,Aman,0,normal,58.96,60.93,0.109
2025-06-19T01:15:00,3,zone3,1,3,0,0,clear,29.36,71.27,430,2,0,0.17,133.51,149.25,122.73,39.65,0.982,0.3471,2,77.68,Aman,0,normal,130.65,139.46,0.489
2025-06-19T01:30:00,3,zone3,1,3,0,0,clear,33.21,65.22,430,2,0,0.058,94.7,129.25,115.13,40.33,0.83,0.3006,4,69.2,Aman,0,normal,113.88,99.43,0.803
2025-06-19T01:45:00,3,zone3,1,3,0,1,cloudy,28.26,63.9,430,2,0,0.13,69.47,96.98,157.15,71.77,0.974,0.2255,7,75.99,Aman,0,normal,96.81,64.98,1.768
2025-06-19T02:00:00,1,zone1,2,3,0,1,cloudy,31.69,62.59,520,3,0,0.143,108.94,108.33,105.79,37.7,0.965,0.2083,6,65.74,Aman,0,normal,119.0,101.68,0.962
2025-06-19T02:15:00,2,zone2,2,3,0,1,cloudy,32.45,83.41,680,4,0,0.163,56.56,52.6,64.4,65.54,1.145,0.0774,8,67.97,Aman,0,normal,21.91,52.07,1.676
2025-06-19T02:30:00,3,zone3,2,3,0,0,clear,32.46,68.68,430,2,0,0.108,65.63,77.81,54.97,62.31,1.29,0.1809,4,65.85,Aman,0,normal,89.08,58.43,1.703
2025-06-19T02:45:00,2,zone2,2,3,0,0,clear,33.86,70.15,680,4,0,0.007,97.86,112.98,88.03,62.67,1.309,0.1662,6,63.89,Aman,0,normal,111.7,93.83,0.993
2025-06-19T03:00:00,3,zone3,3,3,0,0,clear,33.24,65.23,430,2,0,0.103,92.84,96.47,116.02,80.61,1.142,0.2243,6,59.79,Aman,0,normal,109.87,82.11,1.542
2025-06-19T03:15:00,4,zone4,3,3,0,0,clear,31.61,76.87,810,5,0,0.175,75.64,85.61,84.31,61.43,1.165,0.1057,7,61.44,Aman,0,normal,75.41,82.51,0.394
